image_path,label
../data/train/images/image_1317.png,[0. 1.]
../data/train/images/image_1318.png,[1. 0.]
../data/train/images/image_1319.png,[1. 0.]
../data/train/images/image_1320.png,[0. 1.]
../data/train/images/image_1321.png,[1. 0.]
../data/train/images/image_1322.png,[1. 0.]
../data/train/images/image_1323.png,[1. 0.]
../data/train/images/image_1324.png,[1. 0.]
../data/train/images/image_1325.png,[0. 1.]
../data/train/images/image_1326.png,[1. 0.]
../data/train/images/image_1327.png,[1. 0.]
../data/train/images/image_1328.png,[0. 1.]
../data/train/images/image_1329.png,[0. 1.]
../data/train/images/image_1330.png,[1. 0.]
../data/train/images/image_1331.png,[0. 1.]
../data/train/images/image_1332.png,[1. 0.]
../data/train/images/image_1333.png,[1. 0.]
../data/train/images/image_1334.png,[1. 0.]
../data/train/images/image_1335.png,[1. 0.]
../data/train/images/image_1336.png,[0. 1.]
../data/train/images/image_1337.png,[0. 1.]
../data/train/images/image_1338.png,[0. 1.]
../data/train/images/image_1339.png,[1. 0.]
../data/train/images/image_1340.png,[1. 0.]
../data/train/images/image_1341.png,[1. 0.]
../data/train/images/image_1342.png,[1. 0.]
../data/train/images/image_1343.png,[0. 1.]
../data/train/images/image_1344.png,[1. 0.]
../data/train/images/image_1345.png,[1. 0.]
../data/train/images/image_1346.png,[1. 0.]
../data/train/images/image_1347.png,[1. 0.]
../data/train/images/image_1348.png,[0. 1.]
../data/train/images/image_1349.png,[1. 0.]
../data/train/images/image_1350.png,[1. 0.]
../data/train/images/image_1351.png,[0. 1.]
../data/train/images/image_1352.png,[1. 0.]
../data/train/images/image_1353.png,[0. 1.]
../data/train/images/image_1354.png,[1. 0.]
../data/train/images/image_1355.png,[0. 1.]
../data/train/images/image_1356.png,[1. 0.]
../data/train/images/image_1357.png,[0. 1.]
../data/train/images/image_1358.png,[1. 0.]
../data/train/images/image_1359.png,[1. 0.]
../data/train/images/image_1360.png,[1. 0.]
../data/train/images/image_1361.png,[1. 0.]
../data/train/images/image_1362.png,[1. 0.]
../data/train/images/image_1363.png,[1. 0.]
../data/train/images/image_1364.png,[1. 0.]
../data/train/images/image_1365.png,[0. 1.]
../data/train/images/image_1366.png,[0. 1.]
../data/train/images/image_1367.png,[1. 0.]
../data/train/images/image_1368.png,[1. 0.]
../data/train/images/image_1369.png,[1. 0.]
../data/train/images/image_1370.png,[1. 0.]
../data/train/images/image_1371.png,[0. 1.]
../data/train/images/image_1372.png,[0. 1.]
../data/train/images/image_1373.png,[0. 1.]
../data/train/images/image_1374.png,[0. 1.]
../data/train/images/image_1375.png,[0. 1.]
../data/train/images/image_1376.png,[1. 0.]
../data/train/images/image_1377.png,[1. 0.]
../data/train/images/image_1378.png,[0. 1.]
../data/train/images/image_1379.png,[1. 0.]
../data/train/images/image_1380.png,[1. 0.]
../data/train/images/image_1381.png,[0. 1.]
../data/train/images/image_1382.png,[1. 0.]
../data/train/images/image_1383.png,[1. 0.]
../data/train/images/image_1384.png,[1. 0.]
../data/train/images/image_1385.png,[1. 0.]
../data/train/images/image_1386.png,[1. 0.]
../data/train/images/image_1387.png,[1. 0.]
../data/train/images/image_1388.png,[0. 1.]
../data/train/images/image_1389.png,[1. 0.]
../data/train/images/image_1390.png,[1. 0.]
../data/train/images/image_1391.png,[0. 1.]
../data/train/images/image_1392.png,[0. 1.]
../data/train/images/image_1393.png,[1. 0.]
../data/train/images/image_1394.png,[1. 0.]
../data/train/images/image_1395.png,[0. 1.]
../data/train/images/image_1396.png,[0. 1.]
../data/train/images/image_1397.png,[0. 1.]
../data/train/images/image_1398.png,[0. 1.]
../data/train/images/image_1399.png,[0. 1.]
../data/train/images/image_1400.png,[1. 0.]
../data/train/images/image_1401.png,[1. 0.]
../data/train/images/image_1402.png,[0. 1.]
../data/train/images/image_1403.png,[0. 1.]
../data/train/images/image_1404.png,[1. 0.]
../data/train/images/image_1405.png,[1. 0.]
../data/train/images/image_1406.png,[0. 1.]
../data/train/images/image_1407.png,[1. 0.]
../data/train/images/image_1408.png,[0. 1.]
../data/train/images/image_1409.png,[0. 1.]
../data/train/images/image_1410.png,[0. 1.]
../data/train/images/image_1411.png,[0. 1.]
../data/train/images/image_1412.png,[1. 0.]
../data/train/images/image_1413.png,[0. 1.]
../data/train/images/image_1414.png,[0. 1.]
../data/train/images/image_1415.png,[1. 0.]
../data/train/images/image_1416.png,[0. 1.]
../data/train/images/image_1417.png,[0. 1.]
../data/train/images/image_1418.png,[1. 0.]
../data/train/images/image_1419.png,[0. 1.]
../data/train/images/image_1420.png,[1. 0.]
../data/train/images/image_1421.png,[0. 1.]
../data/train/images/image_1422.png,[1. 0.]
../data/train/images/image_1423.png,[1. 0.]
../data/train/images/image_1424.png,[1. 0.]
../data/train/images/image_1425.png,[0. 1.]
../data/train/images/image_1426.png,[0. 1.]
../data/train/images/image_1427.png,[1. 0.]
../data/train/images/image_1428.png,[1. 0.]
../data/train/images/image_1429.png,[0. 1.]
../data/train/images/image_1430.png,[0. 1.]
../data/train/images/image_1431.png,[1. 0.]
../data/train/images/image_1432.png,[0. 1.]
../data/train/images/image_1433.png,[1. 0.]
../data/train/images/image_1434.png,[0. 1.]
../data/train/images/image_1435.png,[0. 1.]
../data/train/images/image_1436.png,[0. 1.]
../data/train/images/image_1437.png,[1. 0.]
../data/train/images/image_1438.png,[1. 0.]
../data/train/images/image_1439.png,[0. 1.]
../data/train/images/image_1440.png,[0. 1.]
../data/train/images/image_1441.png,[0. 1.]
../data/train/images/image_1442.png,[0. 1.]
../data/train/images/image_1443.png,[1. 0.]
../data/train/images/image_1444.png,[0. 1.]
../data/train/images/image_1445.png,[1. 0.]
../data/train/images/image_1446.png,[0. 1.]
../data/train/images/image_1447.png,[0. 1.]
../data/train/images/image_1448.png,[1. 0.]
../data/train/images/image_1449.png,[0. 1.]
../data/train/images/image_1450.png,[0. 1.]
../data/train/images/image_1451.png,[0. 1.]
../data/train/images/image_1452.png,[1. 0.]
../data/train/images/image_1453.png,[1. 0.]
../data/train/images/image_1454.png,[0. 1.]
../data/train/images/image_1455.png,[0. 1.]
../data/train/images/image_1456.png,[0. 1.]
../data/train/images/image_1457.png,[0. 1.]
../data/train/images/image_1458.png,[1. 0.]
../data/train/images/image_1459.png,[0. 1.]
../data/train/images/image_1460.png,[1. 0.]
../data/train/images/image_1461.png,[0. 1.]
../data/train/images/image_1462.png,[0. 1.]
../data/train/images/image_1463.png,[0. 1.]
../data/train/images/image_1464.png,[1. 0.]
../data/train/images/image_1465.png,[1. 0.]
../data/train/images/image_1466.png,[1. 0.]
../data/train/images/image_1467.png,[1. 0.]
../data/train/images/image_1468.png,[1. 0.]
../data/train/images/image_1469.png,[1. 0.]
../data/train/images/image_1470.png,[1. 0.]
../data/train/images/image_1471.png,[1. 0.]
../data/train/images/image_1472.png,[0. 1.]
../data/train/images/image_1473.png,[0. 1.]
../data/train/images/image_1474.png,[1. 0.]
../data/train/images/image_1475.png,[1. 0.]
../data/train/images/image_1476.png,[1. 0.]
../data/train/images/image_1477.png,[1. 0.]
../data/train/images/image_1478.png,[1. 0.]
../data/train/images/image_1479.png,[1. 0.]
../data/train/images/image_1480.png,[1. 0.]
../data/train/images/image_1481.png,[1. 0.]
../data/train/images/image_1482.png,[0. 1.]
../data/train/images/image_1483.png,[1. 0.]
../data/train/images/image_1484.png,[1. 0.]
../data/train/images/image_1485.png,[0. 1.]
../data/train/images/image_1486.png,[1. 0.]
../data/train/images/image_1487.png,[1. 0.]
../data/train/images/image_1488.png,[0. 1.]
../data/train/images/image_1489.png,[1. 0.]
../data/train/images/image_1490.png,[1. 0.]
../data/train/images/image_1491.png,[0. 1.]
../data/train/images/image_1492.png,[0. 1.]
../data/train/images/image_1493.png,[1. 0.]
../data/train/images/image_1494.png,[1. 0.]
../data/train/images/image_1495.png,[0. 1.]
../data/train/images/image_1496.png,[0. 1.]
../data/train/images/image_1497.png,[1. 0.]
../data/train/images/image_1498.png,[1. 0.]
../data/train/images/image_1499.png,[1. 0.]
../data/train/images/image_1500.png,[0. 1.]
../data/train/images/image_1501.png,[0. 1.]
../data/train/images/image_1502.png,[0. 1.]
../data/train/images/image_1503.png,[1. 0.]
../data/train/images/image_1504.png,[1. 0.]
../data/train/images/image_1505.png,[1. 0.]
../data/train/images/image_1506.png,[1. 0.]
../data/train/images/image_1507.png,[1. 0.]
../data/train/images/image_1508.png,[0. 1.]
../data/train/images/image_1509.png,[1. 0.]
../data/train/images/image_1510.png,[1. 0.]
../data/train/images/image_1511.png,[1. 0.]
../data/train/images/image_1512.png,[1. 0.]
../data/train/images/image_1513.png,[0. 1.]
../data/train/images/image_1514.png,[1. 0.]
../data/train/images/image_1515.png,[0. 1.]
../data/train/images/image_1516.png,[0. 1.]
../data/train/images/image_1517.png,[0. 1.]
../data/train/images/image_1518.png,[0. 1.]
../data/train/images/image_1519.png,[0. 1.]
../data/train/images/image_1520.png,[1. 0.]
../data/train/images/image_1521.png,[0. 1.]
../data/train/images/image_1522.png,[0. 1.]
../data/train/images/image_1523.png,[1. 0.]
../data/train/images/image_1524.png,[1. 0.]
../data/train/images/image_1525.png,[0. 1.]
../data/train/images/image_1526.png,[0. 1.]
../data/train/images/image_1527.png,[0. 1.]
../data/train/images/image_1528.png,[0. 1.]
../data/train/images/image_1529.png,[0. 1.]
../data/train/images/image_1530.png,[1. 0.]
../data/train/images/image_1531.png,[0. 1.]
../data/train/images/image_1532.png,[0. 1.]
../data/train/images/image_1533.png,[1. 0.]
../data/train/images/image_1534.png,[1. 0.]
../data/train/images/image_1535.png,[0. 1.]
../data/train/images/image_1536.png,[1. 0.]
../data/train/images/image_1537.png,[1. 0.]
../data/train/images/image_1538.png,[0. 1.]
../data/train/images/image_1539.png,[0. 1.]
../data/train/images/image_1540.png,[1. 0.]
../data/train/images/image_1541.png,[0. 1.]
../data/train/images/image_1542.png,[0. 1.]
../data/train/images/image_1543.png,[1. 0.]
../data/train/images/image_1544.png,[1. 0.]
../data/train/images/image_1545.png,[1. 0.]
../data/train/images/image_1546.png,[0. 1.]
../data/train/images/image_1547.png,[1. 0.]
../data/train/images/image_1548.png,[0. 1.]
../data/train/images/image_1549.png,[1. 0.]
../data/train/images/image_1550.png,[0. 1.]
../data/train/images/image_1551.png,[0. 1.]
../data/train/images/image_1552.png,[0. 1.]
../data/train/images/image_1553.png,[1. 0.]
../data/train/images/image_1554.png,[1. 0.]
../data/train/images/image_1555.png,[0. 1.]
../data/train/images/image_1556.png,[0. 1.]
../data/train/images/image_1557.png,[1. 0.]
../data/train/images/image_1558.png,[1. 0.]
../data/train/images/image_1559.png,[0. 1.]
../data/train/images/image_1560.png,[1. 0.]
../data/train/images/image_1561.png,[1. 0.]
../data/train/images/image_1562.png,[1. 0.]
../data/train/images/image_1563.png,[0. 1.]
../data/train/images/image_1564.png,[0. 1.]
../data/train/images/image_1565.png,[0. 1.]
../data/train/images/image_1566.png,[1. 0.]
../data/train/images/image_1567.png,[0. 1.]
../data/train/images/image_1568.png,[1. 0.]
../data/train/images/image_1569.png,[0. 1.]
../data/train/images/image_1570.png,[1. 0.]
../data/train/images/image_1571.png,[1. 0.]
../data/train/images/image_1572.png,[1. 0.]
../data/train/images/image_1573.png,[1. 0.]
../data/train/images/image_1574.png,[1. 0.]
../data/train/images/image_1575.png,[1. 0.]
../data/train/images/image_1576.png,[1. 0.]
../data/train/images/image_1577.png,[0. 1.]
../data/train/images/image_1578.png,[0. 1.]
../data/train/images/image_1579.png,[1. 0.]
../data/train/images/image_1580.png,[0. 1.]
../data/train/images/image_1581.png,[0. 1.]
../data/train/images/image_1582.png,[1. 0.]
../data/train/images/image_1583.png,[1. 0.]
../data/train/images/image_1584.png,[1. 0.]
../data/train/images/image_1585.png,[1. 0.]
../data/train/images/image_1586.png,[0. 1.]
../data/train/images/image_1587.png,[0. 1.]
../data/train/images/image_1588.png,[0. 1.]
../data/train/images/image_1589.png,[0. 1.]
../data/train/images/image_1590.png,[1. 0.]
../data/train/images/image_1591.png,[0. 1.]
../data/train/images/image_1592.png,[1. 0.]
../data/train/images/image_1593.png,[0. 1.]
../data/train/images/image_1594.png,[0. 1.]
../data/train/images/image_1595.png,[1. 0.]
../data/train/images/image_1596.png,[1. 0.]
../data/train/images/image_1597.png,[0. 1.]
../data/train/images/image_1598.png,[1. 0.]
../data/train/images/image_1599.png,[1. 0.]
../data/train/images/image_1600.png,[0. 1.]
../data/train/images/image_1601.png,[0. 1.]
../data/train/images/image_1602.png,[0. 1.]
../data/train/images/image_1603.png,[1. 0.]
../data/train/images/image_1604.png,[0. 1.]
../data/train/images/image_1605.png,[1. 0.]
../data/train/images/image_1606.png,[1. 0.]
../data/train/images/image_1607.png,[1. 0.]
../data/train/images/image_1608.png,[0. 1.]
../data/train/images/image_1609.png,[0. 1.]
../data/train/images/image_1610.png,[1. 0.]
../data/train/images/image_1611.png,[1. 0.]
../data/train/images/image_1612.png,[0. 1.]
../data/train/images/image_1613.png,[0. 1.]
../data/train/images/image_1614.png,[1. 0.]
../data/train/images/image_1615.png,[0. 1.]
../data/train/images/image_1616.png,[1. 0.]
../data/train/images/image_1617.png,[1. 0.]
../data/train/images/image_1618.png,[0. 1.]
../data/train/images/image_1619.png,[1. 0.]
../data/train/images/image_1620.png,[1. 0.]
../data/train/images/image_1621.png,[1. 0.]
../data/train/images/image_1622.png,[1. 0.]
../data/train/images/image_1623.png,[0. 1.]
../data/train/images/image_1624.png,[1. 0.]
../data/train/images/image_1625.png,[0. 1.]
../data/train/images/image_1626.png,[1. 0.]
../data/train/images/image_1627.png,[1. 0.]
../data/train/images/image_1628.png,[0. 1.]
../data/train/images/image_1629.png,[0. 1.]
../data/train/images/image_1630.png,[1. 0.]
../data/train/images/image_1631.png,[1. 0.]
../data/train/images/image_1632.png,[0. 1.]
../data/train/images/image_1633.png,[1. 0.]
../data/train/images/image_1634.png,[1. 0.]
../data/train/images/image_1635.png,[1. 0.]
../data/train/images/image_1636.png,[0. 1.]
../data/train/images/image_1637.png,[1. 0.]
../data/train/images/image_1638.png,[1. 0.]
../data/train/images/image_1639.png,[1. 0.]
../data/train/images/image_1640.png,[0. 1.]
../data/train/images/image_1641.png,[0. 1.]
../data/train/images/image_1642.png,[0. 1.]
../data/train/images/image_1643.png,[1. 0.]
../data/train/images/image_1644.png,[0. 1.]
../data/train/images/image_1645.png,[1. 0.]
../data/train/images/image_1646.png,[0. 1.]
../data/train/images/image_1647.png,[0. 1.]
../data/train/images/image_1648.png,[0. 1.]
../data/train/images/image_1649.png,[0. 1.]
../data/train/images/image_1650.png,[1. 0.]
../data/train/images/image_1651.png,[1. 0.]
../data/train/images/image_1652.png,[0. 1.]
../data/train/images/image_1653.png,[0. 1.]
../data/train/images/image_1654.png,[1. 0.]
../data/train/images/image_1655.png,[0. 1.]
../data/train/images/image_1656.png,[0. 1.]
../data/train/images/image_1657.png,[0. 1.]
../data/train/images/image_1658.png,[1. 0.]
../data/train/images/image_1659.png,[0. 1.]
../data/train/images/image_1660.png,[0. 1.]
../data/train/images/image_1661.png,[0. 1.]
../data/train/images/image_1662.png,[1. 0.]
../data/train/images/image_1663.png,[1. 0.]
../data/train/images/image_1664.png,[0. 1.]
../data/train/images/image_1665.png,[0. 1.]
../data/train/images/image_1666.png,[0. 1.]
../data/train/images/image_1667.png,[0. 1.]
../data/train/images/image_1668.png,[1. 0.]
../data/train/images/image_1669.png,[0. 1.]
../data/train/images/image_1670.png,[1. 0.]
../data/train/images/image_1671.png,[0. 1.]
../data/train/images/image_1672.png,[1. 0.]
../data/train/images/image_1673.png,[1. 0.]
../data/train/images/image_1674.png,[0. 1.]
../data/train/images/image_1675.png,[1. 0.]
../data/train/images/image_1676.png,[1. 0.]
../data/train/images/image_1677.png,[1. 0.]
../data/train/images/image_1678.png,[1. 0.]
../data/train/images/image_1679.png,[1. 0.]
../data/train/images/image_1680.png,[0. 1.]
../data/train/images/image_1681.png,[1. 0.]
../data/train/images/image_1682.png,[1. 0.]
../data/train/images/image_1683.png,[1. 0.]
../data/train/images/image_1684.png,[1. 0.]
../data/train/images/image_1685.png,[0. 1.]
../data/train/images/image_1686.png,[0. 1.]
../data/train/images/image_1687.png,[0. 1.]
../data/train/images/image_1688.png,[0. 1.]
../data/train/images/image_1689.png,[1. 0.]
../data/train/images/image_1690.png,[1. 0.]
../data/train/images/image_1691.png,[1. 0.]
../data/train/images/image_1692.png,[0. 1.]
../data/train/images/image_1693.png,[1. 0.]
../data/train/images/image_1694.png,[0. 1.]
../data/train/images/image_1695.png,[1. 0.]
../data/train/images/image_1696.png,[1. 0.]
../data/train/images/image_1697.png,[1. 0.]
../data/train/images/image_1698.png,[0. 1.]
../data/train/images/image_1699.png,[0. 1.]
../data/train/images/image_1700.png,[1. 0.]
../data/train/images/image_1701.png,[1. 0.]
../data/train/images/image_1702.png,[0. 1.]
../data/train/images/image_1703.png,[0. 1.]
../data/train/images/image_1704.png,[1. 0.]
../data/train/images/image_1705.png,[0. 1.]
../data/train/images/image_1706.png,[0. 1.]
../data/train/images/image_1707.png,[0. 1.]
../data/train/images/image_1708.png,[0. 1.]
../data/train/images/image_1709.png,[0. 1.]
../data/train/images/image_1710.png,[0. 1.]
../data/train/images/image_1711.png,[1. 0.]
../data/train/images/image_1712.png,[0. 1.]
../data/train/images/image_1713.png,[1. 0.]
../data/train/images/image_1714.png,[0. 1.]
../data/train/images/image_1715.png,[1. 0.]
../data/train/images/image_1716.png,[0. 1.]
../data/train/images/image_1717.png,[0. 1.]
../data/train/images/image_1718.png,[0. 1.]
../data/train/images/image_1719.png,[0. 1.]
../data/train/images/image_1720.png,[1. 0.]
../data/train/images/image_1721.png,[0. 1.]
../data/train/images/image_1722.png,[1. 0.]
../data/train/images/image_1723.png,[1. 0.]
../data/train/images/image_1724.png,[1. 0.]
../data/train/images/image_1725.png,[0. 1.]
../data/train/images/image_1726.png,[1. 0.]
../data/train/images/image_1727.png,[0. 1.]
../data/train/images/image_1728.png,[1. 0.]
../data/train/images/image_1729.png,[1. 0.]
../data/train/images/image_1730.png,[0. 1.]
../data/train/images/image_1731.png,[0. 1.]
../data/train/images/image_1732.png,[1. 0.]
../data/train/images/image_1733.png,[1. 0.]
../data/train/images/image_1734.png,[1. 0.]
../data/train/images/image_1735.png,[1. 0.]
../data/train/images/image_1736.png,[1. 0.]
../data/train/images/image_1737.png,[1. 0.]
../data/train/images/image_1738.png,[1. 0.]
../data/train/images/image_1739.png,[1. 0.]
../data/train/images/image_1740.png,[1. 0.]
../data/train/images/image_1741.png,[1. 0.]
../data/train/images/image_1742.png,[1. 0.]
../data/train/images/image_1743.png,[0. 1.]
../data/train/images/image_1744.png,[0. 1.]
../data/train/images/image_1745.png,[1. 0.]
../data/train/images/image_1746.png,[0. 1.]
../data/train/images/image_1747.png,[1. 0.]
../data/train/images/image_1748.png,[0. 1.]
../data/train/images/image_1749.png,[1. 0.]
../data/train/images/image_1750.png,[1. 0.]
../data/train/images/image_1751.png,[1. 0.]
../data/train/images/image_1752.png,[1. 0.]
../data/train/images/image_1753.png,[0. 1.]
../data/train/images/image_1754.png,[1. 0.]
../data/train/images/image_1755.png,[1. 0.]
../data/train/images/image_1756.png,[1. 0.]
../data/train/images/image_1757.png,[1. 0.]
../data/train/images/image_1758.png,[1. 0.]
../data/train/images/image_1759.png,[1. 0.]
../data/train/images/image_1760.png,[0. 1.]
../data/train/images/image_1761.png,[1. 0.]
../data/train/images/image_1762.png,[1. 0.]
../data/train/images/image_1763.png,[0. 1.]
../data/train/images/image_1764.png,[0. 1.]
../data/train/images/image_1765.png,[0. 1.]
../data/train/images/image_1766.png,[0. 1.]
../data/train/images/image_1767.png,[0. 1.]
../data/train/images/image_1768.png,[1. 0.]
../data/train/images/image_1769.png,[0. 1.]
../data/train/images/image_1770.png,[0. 1.]
../data/train/images/image_1771.png,[0. 1.]
../data/train/images/image_1772.png,[1. 0.]
../data/train/images/image_1773.png,[1. 0.]
../data/train/images/image_1774.png,[1. 0.]
../data/train/images/image_1775.png,[1. 0.]
../data/train/images/image_1776.png,[1. 0.]
../data/train/images/image_1777.png,[0. 1.]
../data/train/images/image_1778.png,[0. 1.]
../data/train/images/image_1779.png,[0. 1.]
../data/train/images/image_1780.png,[1. 0.]
../data/train/images/image_1781.png,[0. 1.]
../data/train/images/image_1782.png,[0. 1.]
../data/train/images/image_1783.png,[0. 1.]
../data/train/images/image_1784.png,[0. 1.]
../data/train/images/image_1785.png,[1. 0.]
../data/train/images/image_1786.png,[0. 1.]
../data/train/images/image_1787.png,[1. 0.]
../data/train/images/image_1788.png,[1. 0.]
../data/train/images/image_1789.png,[1. 0.]
../data/train/images/image_1790.png,[0. 1.]
../data/train/images/image_1791.png,[1. 0.]
../data/train/images/image_1792.png,[1. 0.]
../data/train/images/image_1793.png,[1. 0.]
../data/train/images/image_1794.png,[1. 0.]
../data/train/images/image_1795.png,[1. 0.]
../data/train/images/image_1796.png,[1. 0.]
../data/train/images/image_1797.png,[0. 1.]
../data/train/images/image_1798.png,[0. 1.]
../data/train/images/image_1799.png,[1. 0.]
../data/train/images/image_1800.png,[1. 0.]
../data/train/images/image_1801.png,[0. 1.]
../data/train/images/image_1802.png,[0. 1.]
../data/train/images/image_1803.png,[0. 1.]
../data/train/images/image_1804.png,[1. 0.]
../data/train/images/image_1805.png,[0. 1.]
../data/train/images/image_1806.png,[0. 1.]
../data/train/images/image_1807.png,[1. 0.]
../data/train/images/image_1808.png,[1. 0.]
../data/train/images/image_1809.png,[0. 1.]
../data/train/images/image_1810.png,[1. 0.]
../data/train/images/image_1811.png,[0. 1.]
../data/train/images/image_1812.png,[1. 0.]
../data/train/images/image_1813.png,[0. 1.]
../data/train/images/image_1814.png,[0. 1.]
../data/train/images/image_1815.png,[0. 1.]
../data/train/images/image_1816.png,[1. 0.]
../data/train/images/image_1817.png,[1. 0.]
../data/train/images/image_1818.png,[1. 0.]
../data/train/images/image_1819.png,[1. 0.]
../data/train/images/image_1820.png,[0. 1.]
../data/train/images/image_1821.png,[1. 0.]
../data/train/images/image_1822.png,[0. 1.]
../data/train/images/image_1823.png,[0. 1.]
../data/train/images/image_1824.png,[0. 1.]
../data/train/images/image_1825.png,[1. 0.]
../data/train/images/image_1826.png,[1. 0.]
../data/train/images/image_1827.png,[0. 1.]
../data/train/images/image_1828.png,[0. 1.]
../data/train/images/image_1829.png,[1. 0.]
../data/train/images/image_1830.png,[1. 0.]
../data/train/images/image_1831.png,[1. 0.]
../data/train/images/image_1832.png,[1. 0.]
../data/train/images/image_1833.png,[0. 1.]
../data/train/images/image_1834.png,[0. 1.]
../data/train/images/image_1835.png,[1. 0.]
../data/train/images/image_1836.png,[1. 0.]
../data/train/images/image_1837.png,[1. 0.]
../data/train/images/image_1838.png,[1. 0.]
../data/train/images/image_1839.png,[0. 1.]
../data/train/images/image_1840.png,[1. 0.]
../data/train/images/image_1841.png,[1. 0.]
../data/train/images/image_1842.png,[1. 0.]
../data/train/images/image_1843.png,[1. 0.]
../data/train/images/image_1844.png,[0. 1.]
../data/train/images/image_1845.png,[0. 1.]
../data/train/images/image_1846.png,[1. 0.]
../data/train/images/image_1847.png,[0. 1.]
../data/train/images/image_1848.png,[1. 0.]
../data/train/images/image_1849.png,[1. 0.]
../data/train/images/image_1850.png,[1. 0.]
../data/train/images/image_1851.png,[0. 1.]
../data/train/images/image_1852.png,[0. 1.]
../data/train/images/image_1853.png,[1. 0.]
../data/train/images/image_1854.png,[0. 1.]
../data/train/images/image_1855.png,[0. 1.]
../data/train/images/image_1856.png,[1. 0.]
../data/train/images/image_1857.png,[0. 1.]
../data/train/images/image_1858.png,[1. 0.]
../data/train/images/image_1859.png,[1. 0.]
../data/train/images/image_1860.png,[0. 1.]
../data/train/images/image_1861.png,[0. 1.]
../data/train/images/image_1862.png,[1. 0.]
../data/train/images/image_1863.png,[0. 1.]
../data/train/images/image_1864.png,[1. 0.]
../data/train/images/image_1865.png,[0. 1.]
../data/train/images/image_1866.png,[0. 1.]
../data/train/images/image_1867.png,[0. 1.]
../data/train/images/image_1868.png,[1. 0.]
../data/train/images/image_1869.png,[0. 1.]
../data/train/images/image_1870.png,[1. 0.]
../data/train/images/image_1871.png,[0. 1.]
../data/train/images/image_1872.png,[1. 0.]
../data/train/images/image_1873.png,[1. 0.]
../data/train/images/image_1874.png,[0. 1.]
../data/train/images/image_1875.png,[1. 0.]
../data/train/images/image_1876.png,[0. 1.]
../data/train/images/image_1877.png,[1. 0.]
../data/train/images/image_1878.png,[1. 0.]
../data/train/images/image_1879.png,[1. 0.]
../data/train/images/image_1880.png,[1. 0.]
../data/train/images/image_1881.png,[0. 1.]
../data/train/images/image_1882.png,[0. 1.]
../data/train/images/image_1883.png,[0. 1.]
../data/train/images/image_1884.png,[0. 1.]
../data/train/images/image_1885.png,[1. 0.]
../data/train/images/image_1886.png,[1. 0.]
../data/train/images/image_1887.png,[0. 1.]
../data/train/images/image_1888.png,[1. 0.]
../data/train/images/image_1889.png,[0. 1.]
../data/train/images/image_1890.png,[1. 0.]
../data/train/images/image_1891.png,[0. 1.]
../data/train/images/image_1892.png,[0. 1.]
../data/train/images/image_1893.png,[0. 1.]
../data/train/images/image_1894.png,[0. 1.]
../data/train/images/image_1895.png,[0. 1.]
../data/train/images/image_1896.png,[1. 0.]
../data/train/images/image_1897.png,[0. 1.]
../data/train/images/image_1898.png,[0. 1.]
../data/train/images/image_1899.png,[1. 0.]
../data/train/images/image_1900.png,[0. 1.]
../data/train/images/image_1901.png,[1. 0.]
../data/train/images/image_1902.png,[1. 0.]
../data/train/images/image_1903.png,[1. 0.]
../data/train/images/image_1904.png,[0. 1.]
../data/train/images/image_1905.png,[1. 0.]
../data/train/images/image_1906.png,[1. 0.]
../data/train/images/image_1907.png,[1. 0.]
../data/train/images/image_1908.png,[1. 0.]
../data/train/images/image_1909.png,[1. 0.]
../data/train/images/image_1910.png,[1. 0.]
../data/train/images/image_1911.png,[1. 0.]
../data/train/images/image_1912.png,[0. 1.]
../data/train/images/image_1913.png,[0. 1.]
../data/train/images/image_1914.png,[0. 1.]
../data/train/images/image_1915.png,[1. 0.]
../data/train/images/image_1916.png,[0. 1.]
../data/train/images/image_1917.png,[1. 0.]
../data/train/images/image_1918.png,[0. 1.]
../data/train/images/image_1919.png,[0. 1.]
../data/train/images/image_1920.png,[0. 1.]
../data/train/images/image_1921.png,[0. 1.]
../data/train/images/image_1922.png,[0. 1.]
../data/train/images/image_1923.png,[0. 1.]
../data/train/images/image_1924.png,[1. 0.]
../data/train/images/image_1925.png,[0. 1.]
../data/train/images/image_1926.png,[0. 1.]
../data/train/images/image_1927.png,[1. 0.]
../data/train/images/image_1928.png,[1. 0.]
../data/train/images/image_1929.png,[1. 0.]
../data/train/images/image_1930.png,[1. 0.]
../data/train/images/image_1931.png,[1. 0.]
../data/train/images/image_1932.png,[0. 1.]
../data/train/images/image_1933.png,[1. 0.]
../data/train/images/image_1934.png,[1. 0.]
../data/train/images/image_1935.png,[1. 0.]
../data/train/images/image_1936.png,[1. 0.]
../data/train/images/image_1937.png,[1. 0.]
../data/train/images/image_1938.png,[1. 0.]
../data/train/images/image_1939.png,[1. 0.]
../data/train/images/image_1940.png,[0. 1.]
../data/train/images/image_1941.png,[0. 1.]
../data/train/images/image_1942.png,[0. 1.]
../data/train/images/image_1943.png,[1. 0.]
../data/train/images/image_1944.png,[1. 0.]
../data/train/images/image_1945.png,[0. 1.]
../data/train/images/image_1946.png,[1. 0.]
../data/train/images/image_1947.png,[1. 0.]
../data/train/images/image_1948.png,[1. 0.]
../data/train/images/image_1949.png,[1. 0.]
../data/train/images/image_1950.png,[0. 1.]
../data/train/images/image_1951.png,[1. 0.]
../data/train/images/image_1952.png,[0. 1.]
